datei,beta,r2
Places365_val_00009730.jpg,2.384604,0.991856
Places365_val_00005013.jpg,3.659580,0.990448
Places365_val_00036375.jpg,2.650183,0.986718
Places365_val_00033080.jpg,2.613852,0.989880
Places365_val_00003475.jpg,2.304926,0.982251
Places365_val_00017775.jpg,2.323030,0.979192
Places365_val_00031568.jpg,2.508598,0.984368
Places365_val_00023828.jpg,2.744530,0.993037
Places365_val_00001423.jpg,2.754278,0.985695
Places365_val_00014192.jpg,2.866545,0.996477
Places365_val_00026341.jpg,2.059201,0.981803
Places365_val_00014670.jpg,2.411613,0.983148
Places365_val_00034458.jpg,2.822946,0.995472
Places365_val_00035226.jpg,2.008736,0.994698
Places365_val_00002227.jpg,2.365250,0.986922
Places365_val_00034784.jpg,2.104805,0.992037
Places365_val_00033782.jpg,2.028335,0.996330
Places365_val_00009870.jpg,1.871785,0.986615
Places365_val_00029722.jpg,2.410497,0.946517
Places365_val_00008075.jpg,3.164912,0.997063
Places365_val_00020960.jpg,1.591012,0.959346
Places365_val_00005017.jpg,2.445962,0.978094
Places365_val_00018804.jpg,2.161516,0.945862
Places365_val_00035266.jpg,2.610550,0.978657
Places365_val_00009139.jpg,2.777110,0.993202
Places365_val_00011042.jpg,2.872868,0.996940
Places365_val_00016053.jpg,2.535928,0.981874
Places365_val_00033873.jpg,2.975489,0.997303
Places365_val_00029494.jpg,2.313397,0.991156
Places365_val_00021954.jpg,2.478777,0.988129
Places365_val_00001314.jpg,2.010638,0.995335
Places365_val_00026517.jpg,2.671982,0.977664
Places365_val_00032478.jpg,2.664361,0.978465
Places365_val_00011355.jpg,2.983091,0.987850
Places365_val_00006667.jpg,2.422541,0.989779
Places365_val_00028756.jpg,2.538729,0.989537
Places365_val_00025932.jpg,2.426249,0.995341
Places365_val_00007122.jpg,2.594731,0.976884
Places365_val_00015532.jpg,2.354849,0.992011
Places365_val_00009591.jpg,1.977552,0.991874
Places365_val_00031860.jpg,2.611535,0.985711
Places365_val_00027215.jpg,1.869756,0.981938
Places365_val_00012480.jpg,2.641789,0.997030
Places365_val_00027362.jpg,3.323490,0.977558
Places365_val_00020686.jpg,2.647692,0.989640
Places365_val_00002981.jpg,1.749926,0.967026
Places365_val_00034474.jpg,2.218681,0.962508
Places365_val_00023657.jpg,2.741851,0.995565
Places365_val_00025587.jpg,2.640212,0.996666
Places365_val_00030385.jpg,2.938120,0.993157
Places365_val_00001299.jpg,2.809222,0.997068
Places365_val_00019919.jpg,2.600731,0.996853
Places365_val_00005025.jpg,3.136323,0.987282
Places365_val_00022110.jpg,2.623780,0.964882
Places365_val_00031031.jpg,2.551309,0.994839
Places365_val_00025775.jpg,2.473798,0.990567
Places365_val_00020202.jpg,2.564295,0.990868
Places365_val_00012839.jpg,2.175037,0.950558
Places365_val_00000185.jpg,2.792595,0.996845
Places365_val_00031962.jpg,2.564424,0.995545
Places365_val_00024055.jpg,2.330694,0.990115
Places365_val_00018847.jpg,2.387502,0.981513
Places365_val_00024313.jpg,2.942066,0.995115
Places365_val_00023872.jpg,2.695620,0.987675
Places365_val_00017653.jpg,2.808192,0.995817
Places365_val_00011417.jpg,2.403091,0.987848
Places365_val_00020184.jpg,2.552424,0.988694
Places365_val_00034857.jpg,1.529874,0.988013
Places365_val_00009965.jpg,2.338976,0.995621
Places365_val_00008936.jpg,3.240748,0.995863
Places365_val_00009768.jpg,2.361037,0.950597
Places365_val_00004738.jpg,2.770743,0.982542
Places365_val_00016112.jpg,2.624510,0.987789
Places365_val_00007447.jpg,2.317252,0.986807
Places365_val_00018388.jpg,2.681108,0.995876
Places365_val_00020450.jpg,2.561050,0.975454
Places365_val_00022667.jpg,2.207524,0.995669
Places365_val_00003341.jpg,2.437661,0.986725
Places365_val_00002284.jpg,2.048964,0.968694
Places365_val_00010893.jpg,2.391932,0.991673
Places365_val_00017027.jpg,2.801413,0.986377
Places365_val_00003417.jpg,2.127178,0.997171
Places365_val_00027264.jpg,2.662097,0.996449
Places365_val_00036348.jpg,2.618586,0.992763
Places365_val_00013560.jpg,2.390508,0.990042
Places365_val_00015740.jpg,2.755648,0.996078
Places365_val_00028806.jpg,2.611819,0.989623
Places365_val_00007496.jpg,2.335731,0.986698
Places365_val_00022431.jpg,2.210090,0.976823
Places365_val_00001715.jpg,1.887664,0.986022
Places365_val_00005238.jpg,2.704175,0.996624
Places365_val_00022635.jpg,2.326184,0.992975
Places365_val_00029822.jpg,1.869554,0.973792
Places365_val_00003965.jpg,2.637029,0.980116
Places365_val_00008306.jpg,1.920836,0.973121
Places365_val_00006251.jpg,2.405253,0.990708
Places365_val_00026075.jpg,2.029351,0.971082
Places365_val_00004702.jpg,2.361227,0.992026
Places365_val_00014860.jpg,2.607637,0.995119
Places365_val_00006162.jpg,2.638821,0.992162
Places365_val_00022413.jpg,2.354339,0.978653
Places365_val_00014542.jpg,2.096211,0.992959
Places365_val_00027943.jpg,2.031900,0.988242
Places365_val_00018336.jpg,2.351248,0.986530
Places365_val_00002214.jpg,2.398422,0.994955
Places365_val_00024239.jpg,2.516891,0.996932
Places365_val_00028801.jpg,2.423681,0.997780
Places365_val_00026428.jpg,1.783339,0.992575
Places365_val_00002437.jpg,2.198598,0.988636
Places365_val_00032792.jpg,2.419924,0.995086
Places365_val_00003143.jpg,3.254047,0.993686
Places365_val_00016373.jpg,2.177694,0.992563
Places365_val_00026157.jpg,1.574771,0.917583
Places365_val_00025745.jpg,2.510950,0.989677
Places365_val_00019457.jpg,2.509633,0.978877
Places365_val_00023287.jpg,3.122047,0.985840
Places365_val_00027102.jpg,2.460801,0.996754
Places365_val_00024080.jpg,2.101798,0.923985
Places365_val_00019325.jpg,2.301218,0.989925
Places365_val_00011990.jpg,2.076784,0.990807
Places365_val_00024769.jpg,2.290925,0.990689
Places365_val_00017245.jpg,2.480797,0.990624
Places365_val_00035750.jpg,0.844854,0.944657
Places365_val_00015440.jpg,2.788778,0.929625
Places365_val_00035368.jpg,3.162410,0.988139
Places365_val_00019164.jpg,2.757371,0.996997
Places365_val_00028039.jpg,2.591501,0.994393
Places365_val_00010436.jpg,2.383299,0.990452
Places365_val_00020298.jpg,2.409316,0.992358
Places365_val_00003649.jpg,2.913145,0.990068
Places365_val_00019844.jpg,2.580816,0.966612
Places365_val_00009624.jpg,2.748772,0.963914
Places365_val_00023428.jpg,1.901543,0.967059
Places365_val_00005092.jpg,1.710275,0.954546
Places365_val_00012666.jpg,2.203354,0.967099
Places365_val_00009080.jpg,2.084880,0.987861
Places365_val_00017747.jpg,1.942811,0.985102
Places365_val_00002088.jpg,2.457320,0.994010
Places365_val_00020670.jpg,2.544537,0.991845
Places365_val_00008343.jpg,2.526132,0.997010
Places365_val_00031794.jpg,2.823366,0.978390
Places365_val_00014379.jpg,2.616097,0.986129
Places365_val_00010909.jpg,2.728493,0.961415
Places365_val_00032985.jpg,2.326365,0.989147
Places365_val_00015002.jpg,2.893707,0.988954
Places365_val_00001931.jpg,1.657874,0.984539
Places365_val_00024483.jpg,1.646446,0.843360
Places365_val_00010511.jpg,2.187911,0.989199
Places365_val_00030466.jpg,3.146132,0.996336
Places365_val_00008739.jpg,2.140661,0.991555
Places365_val_00033964.jpg,2.686399,0.989065
Places365_val_00025075.jpg,2.603530,0.989729
Places365_val_00007270.jpg,2.681859,0.997266
Places365_val_00020952.jpg,2.583344,0.993570
Places365_val_00008127.jpg,2.862441,0.989870
Places365_val_00006793.jpg,2.383829,0.987438
Places365_val_00014190.jpg,1.974930,0.962454
Places365_val_00030244.jpg,2.517641,0.991707
Places365_val_00015931.jpg,2.544642,0.948737
Places365_val_00023920.jpg,2.872882,0.994865
Places365_val_00024889.jpg,2.708022,0.989814
Places365_val_00033901.jpg,2.651605,0.955190
Places365_val_00028194.jpg,2.962802,0.989474
Places365_val_00030464.jpg,2.452633,0.989012
Places365_val_00026142.jpg,2.654668,0.980992
Places365_val_00013751.jpg,2.450941,0.991888
Places365_val_00005222.jpg,2.592157,0.989800
Places365_val_00018935.jpg,2.138578,0.991712
Places365_val_00032510.jpg,2.281975,0.981695
Places365_val_00031881.jpg,2.810083,0.991960
Places365_val_00021098.jpg,3.047448,0.990266
Places365_val_00028361.jpg,2.938954,0.989457
Places365_val_00012507.jpg,2.591743,0.994251
Places365_val_00035823.jpg,2.646130,0.964544
Places365_val_00016814.jpg,2.608799,0.987504
Places365_val_00009802.jpg,2.429053,0.909930
Places365_val_00030336.jpg,2.425305,0.991601
Places365_val_00026423.jpg,2.025837,0.979453
Places365_val_00007119.jpg,2.411097,0.970119
Places365_val_00030663.jpg,2.967682,0.996259
Places365_val_00011835.jpg,2.403889,0.982644
Places365_val_00025264.jpg,2.143376,0.994608
Places365_val_00033738.jpg,2.450704,0.987833
Places365_val_00004223.jpg,2.614608,0.992659
Places365_val_00017632.jpg,2.604759,0.994933
Places365_val_00023805.jpg,2.404901,0.957686
Places365_val_00006663.jpg,2.971609,0.980959
Places365_val_00008450.jpg,2.817843,0.986792
Places365_val_00017601.jpg,2.500091,0.996338
Places365_val_00029140.jpg,2.269835,0.993712
Places365_val_00000199.jpg,2.470676,0.997574
Places365_val_00023930.jpg,2.364658,0.993240
Places365_val_00020088.jpg,2.029523,0.986489
Places365_val_00020250.jpg,2.165955,0.991914
Places365_val_00010434.jpg,2.551943,0.905685
Places365_val_00008856.jpg,2.067258,0.981356
Places365_val_00034930.jpg,2.125473,0.993376
Places365_val_00018283.jpg,1.808956,0.988496
Places365_val_00036005.jpg,2.252285,0.972826
Places365_val_00010977.jpg,2.622501,0.992072
Places365_val_00007326.jpg,2.410964,0.994602
Places365_val_00014527.jpg,2.467367,0.989878
Places365_val_00001474.jpg,2.452824,0.986041
Places365_val_00034844.jpg,2.775849,0.980126
Places365_val_00025135.jpg,2.355309,0.992329
Places365_val_00003405.jpg,2.687029,0.985189
Places365_val_00013161.jpg,2.537047,0.991853
Places365_val_00024774.jpg,2.226188,0.992263
Places365_val_00021987.jpg,2.550408,0.990757
Places365_val_00025371.jpg,2.211531,0.989487
Places365_val_00006854.jpg,2.508780,0.989970
Places365_val_00033780.jpg,2.794793,0.994559
Places365_val_00030039.jpg,2.535356,0.982664
Places365_val_00001004.jpg,2.478374,0.994884
Places365_val_00024793.jpg,2.090520,0.989387
Places365_val_00019461.jpg,2.487879,0.993466
Places365_val_00033137.jpg,2.040182,0.995292
Places365_val_00017869.jpg,2.710383,0.976729
Places365_val_00002175.jpg,2.678601,0.994759
Places365_val_00014742.jpg,2.235395,0.990617
Places365_val_00024290.jpg,2.993484,0.975041
Places365_val_00018145.jpg,3.047285,0.991420
Places365_val_00034673.jpg,2.415295,0.977935
Places365_val_00025393.jpg,2.700571,0.984453
Places365_val_00013391.jpg,2.574826,0.998075
Places365_val_00018201.jpg,2.153815,0.938256
Places365_val_00001496.jpg,2.039686,0.960039
Places365_val_00006322.jpg,2.634368,0.989974
Places365_val_00018677.jpg,2.228112,0.994513
Places365_val_00026312.jpg,2.327029,0.991641
Places365_val_00020099.jpg,2.628108,0.991111
Places365_val_00008535.jpg,1.889852,0.993820
Places365_val_00006633.jpg,2.644591,0.988973
Places365_val_00004489.jpg,1.592800,0.855766
Places365_val_00025222.jpg,2.528993,0.997594
Places365_val_00004710.jpg,2.073577,0.963876
Places365_val_00010528.jpg,2.355700,0.990633
Places365_val_00034728.jpg,2.456909,0.994239
Places365_val_00005045.jpg,2.522017,0.988208
Places365_val_00035690.jpg,2.950521,0.994590
Places365_val_00017309.jpg,2.104370,0.966568
Places365_val_00030236.jpg,2.598059,0.991793
Places365_val_00010077.jpg,2.369564,0.906763
Places365_val_00005337.jpg,2.168245,0.989644
Places365_val_00026694.jpg,2.798013,0.991616
Places365_val_00012808.jpg,2.279274,0.980476
Places365_val_00019890.jpg,2.239226,0.979456
Places365_val_00020466.jpg,2.181633,0.944543
Places365_val_00022656.jpg,2.408440,0.981576
Places365_val_00031335.jpg,1.825220,0.965314
Places365_val_00022176.jpg,2.415083,0.992918
Places365_val_00009276.jpg,2.462288,0.986789
Places365_val_00000976.jpg,2.419164,0.995447
Places365_val_00024210.jpg,2.790685,0.991568
Places365_val_00033015.jpg,2.622171,0.993046
Places365_val_00032866.jpg,1.930082,0.940871
Places365_val_00031776.jpg,2.293655,0.929443
Places365_val_00027015.jpg,2.608164,0.992487
Places365_val_00030088.jpg,1.782404,0.801823
Places365_val_00015656.jpg,2.761364,0.980287
Places365_val_00014450.jpg,2.163051,0.980708
Places365_val_00026260.jpg,1.527837,0.966776
Places365_val_00000940.jpg,2.610594,0.995872
Places365_val_00017984.jpg,1.892039,0.979731
Places365_val_00012359.jpg,2.563652,0.995492
Places365_val_00005493.jpg,2.605262,0.994677
Places365_val_00020132.jpg,2.492277,0.995417
Places365_val_00005541.jpg,2.619863,0.996430
Places365_val_00003869.jpg,2.955571,0.994034
Places365_val_00028380.jpg,1.418787,0.732405
Places365_val_00005209.jpg,1.778835,0.868283
Places365_val_00012342.jpg,2.103182,0.990466
Places365_val_00028052.jpg,2.567623,0.994423
Places365_val_00036089.jpg,2.731718,0.933916
Places365_val_00020326.jpg,1.626713,0.926013
Places365_val_00030311.jpg,2.266081,0.971232
Places365_val_00014300.jpg,2.569666,0.981003
Places365_val_00003107.jpg,2.715382,0.992791
Places365_val_00032595.jpg,2.578550,0.963339
Places365_val_00011994.jpg,2.457737,0.973348
Places365_val_00032836.jpg,2.348715,0.984148
Places365_val_00002484.jpg,2.564336,0.986031
Places365_val_00010823.jpg,2.902978,0.993401
Places365_val_00012153.jpg,2.508044,0.968899
Places365_val_00008728.jpg,1.845444,0.985225
Places365_val_00005051.jpg,2.481045,0.993640
Places365_val_00008320.jpg,2.862452,0.996367
Places365_val_00033196.jpg,2.461538,0.941771
Places365_val_00004032.jpg,2.722640,0.991643
Places365_val_00028374.jpg,2.737506,0.994764
Places365_val_00007897.jpg,2.462487,0.987302
Places365_val_00003292.jpg,2.336122,0.964948
Places365_val_00024887.jpg,2.967832,0.974392
Places365_val_00028656.jpg,2.228847,0.979329
Places365_val_00009021.jpg,2.132446,0.987791
Places365_val_00016967.jpg,2.682981,0.987501
Places365_val_00005778.jpg,2.803439,0.962541
Places365_val_00002071.jpg,2.369547,0.972531
Places365_val_00003722.jpg,2.370552,0.993013
Places365_val_00024188.jpg,2.257226,0.991020
Places365_val_00004084.jpg,2.233326,0.980850
Places365_val_00028259.jpg,2.513722,0.980085
Places365_val_00020465.jpg,2.295277,0.980589
Places365_val_00030749.jpg,2.342413,0.990361
Places365_val_00011066.jpg,2.726720,0.975936
Places365_val_00026169.jpg,2.360956,0.983880
Places365_val_00011416.jpg,2.515832,0.988678
Places365_val_00015230.jpg,2.411095,0.975066
Places365_val_00032107.jpg,3.265858,0.995605
Places365_val_00022810.jpg,2.232442,0.928418
Places365_val_00011483.jpg,2.765285,0.962277
Places365_val_00022026.jpg,1.015295,0.748131
Places365_val_00014677.jpg,2.298078,0.995467
Places365_val_00025809.jpg,1.819387,0.980954
Places365_val_00015264.jpg,2.181023,0.994492
Places365_val_00027013.jpg,2.485912,0.949795
Places365_val_00007094.jpg,2.086813,0.955951
Places365_val_00021306.jpg,2.469553,0.993213
Places365_val_00020982.jpg,2.339036,0.980672
Places365_val_00007395.jpg,2.274611,0.986465
Places365_val_00021467.jpg,2.688495,0.980952
Places365_val_00008620.jpg,2.059907,0.991009
Places365_val_00002079.jpg,2.622421,0.985639
Places365_val_00030352.jpg,2.406253,0.988505
Places365_val_00008774.jpg,2.362202,0.985414
Places365_val_00020774.jpg,2.252096,0.989865
Places365_val_00010615.jpg,2.306594,0.986130
Places365_val_00033688.jpg,2.982454,0.988915
Places365_val_00033067.jpg,2.181918,0.986101
Places365_val_00035961.jpg,2.682756,0.997176
Places365_val_00002315.jpg,1.848818,0.988896
Places365_val_00006280.jpg,2.675166,0.989956
Places365_val_00016658.jpg,2.899969,0.996974
Places365_val_00030592.jpg,2.201027,0.984369
Places365_val_00007649.jpg,2.198794,0.982517
Places365_val_00001990.jpg,2.891859,0.992530
Places365_val_00008467.jpg,2.974183,0.992010
Places365_val_00025237.jpg,2.237799,0.994742
Places365_val_00021453.jpg,1.768341,0.970260
Places365_val_00005979.jpg,3.258629,0.996794
Places365_val_00019983.jpg,2.402356,0.982214
Places365_val_00013664.jpg,2.872169,0.996546
Places365_val_00002475.jpg,2.892825,0.996854
Places365_val_00002310.jpg,2.750951,0.990883
Places365_val_00009177.jpg,1.959336,0.969532
Places365_val_00036314.jpg,2.132952,0.990737
Places365_val_00024923.jpg,2.851144,0.993803
Places365_val_00017357.jpg,2.238369,0.989486
Places365_val_00013923.jpg,1.825689,0.983886
Places365_val_00017554.jpg,2.479427,0.991022
Places365_val_00017053.jpg,2.487386,0.960674
Places365_val_00024091.jpg,2.527533,0.990973
Places365_val_00026393.jpg,2.071954,0.928380
Places365_val_00021705.jpg,2.514921,0.994885
Places365_val_00002461.jpg,2.078936,0.989644
Places365_val_00003543.jpg,2.159042,0.996005
Places365_val_00002758.jpg,2.209891,0.984994
Places365_val_00022402.jpg,2.440146,0.991898
Places365_val_00015492.jpg,3.098952,0.988862
Places365_val_00025458.jpg,2.382908,0.984469
Places365_val_00009975.jpg,2.521711,0.992884
Places365_val_00020910.jpg,2.261538,0.987658
Places365_val_00012340.jpg,2.154865,0.989402
Places365_val_00025969.jpg,2.685108,0.937859
Places365_val_00025990.jpg,2.284841,0.984331
Places365_val_00034175.jpg,3.229235,0.990781
Places365_val_00016017.jpg,2.658627,0.983011
Places365_val_00027159.jpg,1.483802,0.965240
Places365_val_00000957.jpg,2.765283,0.995026
Places365_val_00031818.jpg,1.779199,0.981205
Places365_val_00024465.jpg,2.671497,0.995388
Places365_val_00006263.jpg,2.481044,0.973998
Places365_val_00024501.jpg,2.541960,0.993062
Places365_val_00025011.jpg,2.962280,0.986108
Places365_val_00027859.jpg,2.055063,0.993463
Places365_val_00005496.jpg,2.842870,0.996569
Places365_val_00016086.jpg,2.095482,0.990739
Places365_val_00002978.jpg,2.644286,0.983852
Places365_val_00025318.jpg,3.141808,0.998212
Places365_val_00023079.jpg,2.345086,0.992716
Places365_val_00003146.jpg,2.523631,0.985090
Places365_val_00029611.jpg,2.437745,0.979565
Places365_val_00021713.jpg,2.659889,0.975598
Places365_val_00012734.jpg,2.574915,0.993553
Places365_val_00033308.jpg,2.677424,0.992059
Places365_val_00006883.jpg,2.540906,0.995493
Places365_val_00004841.jpg,2.422871,0.992512
Places365_val_00030387.jpg,1.999533,0.972170
Places365_val_00013186.jpg,2.502960,0.995574
Places365_val_00029002.jpg,2.884370,0.988205
Places365_val_00004912.jpg,2.270608,0.989795
Places365_val_00004797.jpg,2.872875,0.976038
Places365_val_00023052.jpg,2.548067,0.987745
Places365_val_00010494.jpg,2.539909,0.972716
Places365_val_00007737.jpg,2.324626,0.992803
Places365_val_00020673.jpg,2.495670,0.982140
Places365_val_00001487.jpg,2.607203,0.994406
Places365_val_00008253.jpg,2.697032,0.995184
Places365_val_00004505.jpg,2.279826,0.976744
Places365_val_00007147.jpg,1.633664,0.969464
Places365_val_00011733.jpg,2.123217,0.991991
Places365_val_00034788.jpg,2.339708,0.986998
Places365_val_00016097.jpg,2.912779,0.998358
Places365_val_00005048.jpg,2.700408,0.995310
Places365_val_00003906.jpg,2.669590,0.994816
Places365_val_00017808.jpg,2.782681,0.986605
Places365_val_00017272.jpg,3.017765,0.983720
Places365_val_00032222.jpg,2.576659,0.973685
Places365_val_00025988.jpg,2.309853,0.994245
Places365_val_00011045.jpg,2.281285,0.989867
Places365_val_00018496.jpg,2.156008,0.991390
Places365_val_00007985.jpg,2.702001,0.995359
Places365_val_00022076.jpg,2.173387,0.992901
Places365_val_00033819.jpg,2.458326,0.994632
Places365_val_00001590.jpg,2.233377,0.983055
Places365_val_00001928.jpg,2.624945,0.987583
Places365_val_00000225.jpg,1.976909,0.990481
Places365_val_00033718.jpg,2.239325,0.983731
Places365_val_00001359.jpg,2.616693,0.987680
Places365_val_00013241.jpg,1.897151,0.966886
Places365_val_00007944.jpg,2.546147,0.985513
Places365_val_00001428.jpg,2.645238,0.996385
Places365_val_00021776.jpg,2.270841,0.993082
Places365_val_00001173.jpg,2.007081,0.972159
Places365_val_00016718.jpg,2.545529,0.996774
Places365_val_00023906.jpg,2.373592,0.990671
Places365_val_00021204.jpg,1.932065,0.977467
Places365_val_00034020.jpg,2.546408,0.990159
Places365_val_00030339.jpg,1.753067,0.983564
Places365_val_00009553.jpg,2.453834,0.982961
Places365_val_00016535.jpg,2.290761,0.992160
Places365_val_00013837.jpg,2.427510,0.992053
Places365_val_00033674.jpg,1.751605,0.855271
Places365_val_00036425.jpg,2.099621,0.994209
Places365_val_00000670.jpg,2.460899,0.970370
Places365_val_00020736.jpg,2.352852,0.984272
Places365_val_00014665.jpg,2.572126,0.996105
Places365_val_00031024.jpg,2.365011,0.986735
Places365_val_00033637.jpg,2.278809,0.994971
Places365_val_00000239.jpg,2.571278,0.996036
Places365_val_00005003.jpg,2.481506,0.993407
Places365_val_00026411.jpg,3.168889,0.989044
Places365_val_00003293.jpg,2.386634,0.994959
Places365_val_00004293.jpg,3.051305,0.993335
Places365_val_00022084.jpg,2.386722,0.987472
Places365_val_00014910.jpg,1.339560,0.975812
Places365_val_00013975.jpg,3.214217,0.998170
Places365_val_00022997.jpg,2.289621,0.978253
Places365_val_00011864.jpg,2.335110,0.979411
Places365_val_00006725.jpg,1.747934,0.988497
Places365_val_00031416.jpg,2.200642,0.989909
Places365_val_00034173.jpg,2.304041,0.976572
Places365_val_00028353.jpg,2.056885,0.986422
Places365_val_00021327.jpg,2.689736,0.974128
Places365_val_00035061.jpg,1.940333,0.975191
Places365_val_00016167.jpg,2.175498,0.991078
Places365_val_00024721.jpg,1.938951,0.982416
Places365_val_00008909.jpg,2.826320,0.987059
Places365_val_00013033.jpg,2.683364,0.994550
Places365_val_00009507.jpg,2.870408,0.989605
Places365_val_00027335.jpg,2.524917,0.971477
Places365_val_00023003.jpg,1.830889,0.993630
Places365_val_00012301.jpg,2.327201,0.926016
Places365_val_00024991.jpg,2.272646,0.964558
Places365_val_00023234.jpg,2.597721,0.988429
Places365_val_00028476.jpg,1.711822,0.993802
Places365_val_00006990.jpg,3.058426,0.991753
Places365_val_00031328.jpg,2.254684,0.991394
Places365_val_00003681.jpg,2.269410,0.970388
Places365_val_00020549.jpg,1.693988,0.986426
Places365_val_00015289.jpg,2.452621,0.979771
Places365_val_00002065.jpg,2.589682,0.994171
Places365_val_00028202.jpg,2.437591,0.988819
Places365_val_00000208.jpg,2.422626,0.980669
Places365_val_00024505.jpg,2.655307,0.973943
Places365_val_00003989.jpg,2.396975,0.978394
Places365_val_00003025.jpg,2.879367,0.952695
Places365_val_00018914.jpg,2.299767,0.993246
Places365_val_00010307.jpg,2.014930,0.982538
Places365_val_00012942.jpg,2.374591,0.984459
Places365_val_00010553.jpg,2.249247,0.979271
Places365_val_00013959.jpg,3.336188,0.990565
Places365_val_00015515.jpg,2.277756,0.994380
Places365_val_00036173.jpg,2.555932,0.991656
Places365_val_00030787.jpg,2.386229,0.991079
Places365_val_00031665.jpg,2.405051,0.992520
Places365_val_00017544.jpg,2.700089,0.991874
Places365_val_00027683.jpg,2.700447,0.998132
Places365_val_00028777.jpg,2.140482,0.993873
Places365_val_00030099.jpg,2.205305,0.991504
Places365_val_00000122.jpg,1.798598,0.973209
Places365_val_00012914.jpg,2.803952,0.990890
Places365_val_00006718.jpg,2.402560,0.984688
Places365_val_00015345.jpg,2.750936,0.993216
Places365_val_00021586.jpg,2.495076,0.995411
Places365_val_00034606.jpg,2.572810,0.996891
Places365_val_00005406.jpg,2.775633,0.991979
Places365_val_00017935.jpg,2.687092,0.994035
Places365_val_00030920.jpg,2.914631,0.989900
Places365_val_00030200.jpg,2.981656,0.985071
Places365_val_00015754.jpg,2.631639,0.932425
Places365_val_00017914.jpg,2.516162,0.981946
Places365_val_00023245.jpg,1.630801,0.962400
Places365_val_00009723.jpg,2.833746,0.996283
Places365_val_00013582.jpg,2.360752,0.991850
Places365_val_00023918.jpg,2.335062,0.979803
Places365_val_00023545.jpg,2.101429,0.988278
Places365_val_00008375.jpg,3.318143,0.996433
Places365_val_00025688.jpg,2.124574,0.988106
Places365_val_00013271.jpg,2.316694,0.979986
Places365_val_00004019.jpg,2.661766,0.994116
Places365_val_00035298.jpg,2.296799,0.955939
Places365_val_00002742.jpg,2.550817,0.993272
Places365_val_00025166.jpg,2.368917,0.979373
Places365_val_00028934.jpg,2.212595,0.987715
Places365_val_00001082.jpg,2.106477,0.994767
Places365_val_00034971.jpg,2.251251,0.980583
Places365_val_00030273.jpg,2.597198,0.995406
Places365_val_00005624.jpg,1.851966,0.986496
Places365_val_00029363.jpg,2.553943,0.991359
Places365_val_00018877.jpg,2.309798,0.992961
Places365_val_00023211.jpg,2.274964,0.950082
Places365_val_00012971.jpg,2.522942,0.991275
Places365_val_00018446.jpg,2.683311,0.988392
Places365_val_00028695.jpg,2.786476,0.890668
Places365_val_00026348.jpg,2.559260,0.982564
Places365_val_00025097.jpg,2.545004,0.987014
Places365_val_00022268.jpg,2.208987,0.995319
Places365_val_00016350.jpg,2.738930,0.996093
Places365_val_00007532.jpg,2.089360,0.966272
Places365_val_00013914.jpg,3.360273,0.993638
Places365_val_00011976.jpg,2.145591,0.954822
Places365_val_00005185.jpg,2.576022,0.994317
Places365_val_00009690.jpg,1.824333,0.984649
Places365_val_00010200.jpg,2.517244,0.986433
Places365_val_00028861.jpg,2.018610,0.969624
Places365_val_00025913.jpg,2.995357,0.994077
Places365_val_00021692.jpg,3.192144,0.993903
Places365_val_00023554.jpg,2.717038,0.990313
Places365_val_00003651.jpg,2.411215,0.982703
Places365_val_00020172.jpg,1.745885,0.981430
Places365_val_00035630.jpg,2.337754,0.964722
Places365_val_00013399.jpg,2.232219,0.969150
Places365_val_00034296.jpg,3.127055,0.986550
Places365_val_00009599.jpg,2.697141,0.986946
Places365_val_00015476.jpg,2.726113,0.981520
Places365_val_00034259.jpg,2.379132,0.987578
Places365_val_00022805.jpg,2.243541,0.978474
Places365_val_00000727.jpg,2.371895,0.989954
Places365_val_00011226.jpg,2.416052,0.911551
Places365_val_00029242.jpg,2.462454,0.891933
Places365_val_00025010.jpg,2.211668,0.990946
Places365_val_00014524.jpg,2.555318,0.995336
Places365_val_00012742.jpg,3.045158,0.987676
Places365_val_00004219.jpg,2.178667,0.987753
Places365_val_00016983.jpg,2.005737,0.993934
Places365_val_00005894.jpg,2.198443,0.993305
Places365_val_00000622.jpg,1.820259,0.990214
Places365_val_00009828.jpg,3.150125,0.994240
Places365_val_00008029.jpg,3.012368,0.997537
Places365_val_00032919.jpg,4.724130,0.996088
Places365_val_00001074.jpg,2.807279,0.993505
Places365_val_00007444.jpg,2.144391,0.986908
Places365_val_00023141.jpg,2.793287,0.981540
Places365_val_00013424.jpg,1.348729,0.982842
Places365_val_00015959.jpg,1.779174,0.949732
Places365_val_00024365.jpg,2.692151,0.996706
Places365_val_00033606.jpg,2.547897,0.996626
Places365_val_00028698.jpg,2.348540,0.991447
Places365_val_00007936.jpg,2.304523,0.991780
Places365_val_00030013.jpg,2.008850,0.958748
Places365_val_00017896.jpg,2.383570,0.985377
Places365_val_00024522.jpg,2.429015,0.989550
Places365_val_00005659.jpg,2.981921,0.993742
Places365_val_00011366.jpg,2.604373,0.973235
Places365_val_00008128.jpg,1.890028,0.988032
Places365_val_00002251.jpg,2.460735,0.991160
Places365_val_00025596.jpg,2.800889,0.979753
Places365_val_00026990.jpg,2.322159,0.988102
Places365_val_00005709.jpg,2.658551,0.987152
Places365_val_00015729.jpg,3.039100,0.993624
Places365_val_00007586.jpg,3.642194,0.986568
